ID,Date,CustomerID,ProductID,Quantity,UnitPrice,Revenue,Category,SupplierID,FactSales_DateKey,FactSales_CustomerKey,FactSales_ProductKey,FactSales_Quantity,FactSales_Revenue,DimDate_DateKey,DimDate_Date,DimDate_Day,DimDate_Month,DimDate_Year,DimCustomer_CustomerKey,DimCustomer_FirstName,DimCustomer_LastName,DimCustomer_Gender,DimCustomer_Age,DimCustomer_City,DimCustomer_Country,DimProduct_ProductKey,DimProduct_ProductName,DimProduct_Category,DimProduct_SupplierID,DimProduct_UnitPrice,FirstName,LastName,Gender,Age,City,EmployeeID,Shift,HoursWorked,Recency,Frequency,Monetary,ProfitMargin
1474,12/2/2018,4073,237,10,18.98,161.16,Beauty,303,12/2/2018,5126,247,2,279.12,1474,12/2/2018,Wednesday,August,1999,6460,Melissa,Miller,Female,28,Karachi,Pakistan,236,central,Electronics,334,29.13,David,Huffman,Male,50,Lahore,479,Night,5,47,3,413.61,0.42
1475,6/12/2023,4140,227,7,41.98,93.04,Electronics,333,6/12/2023,6687,210,4,114.2,1475,6/12/2023,Friday,August,2001,6254,Russell,Colon,Male,18,Faisalabad,Pakistan,210,base,Home Decor,305,12.59,Samantha,Cannon,Male,18,Faisalabad,414,Night,5,19,1,310.69,0.27
1476,2/9/2022,1272,253,1,39.29,54.19,Clothing,308,2/9/2022,6181,274,5,401.12,1476,2/9/2022,Saturday,May,2005,5487,Jessica,Alexander,Female,52,Karachi,Pakistan,201,civil,Electronics,312,46.91,Tracy,Webb,Female,40,Islamabad,462,Day,4,163,1,265.53,0.25
1477,5/4/2016,8326,287,5,36.59,424.9,Home Decor,345,5/4/2016,3878,291,5,140.28,1477,5/4/2016,Saturday,April,2011,5471,Sandra,Williams,Female,28,Faisalabad,Pakistan,272,early,Beauty,362,30.84,Kevin,Booker,Male,60,Karachi,428,Day,11,26,3,356.65,0.13
1478,11/25/2019,5077,269,4,33.62,105.42,Beauty,309,11/25/2019,2473,269,3,144.6,1478,11/25/2019,Friday,May,2018,8240,Lindsay,Sanchez,Male,27,Faisalabad,Pakistan,288,shake,Electronics,303,43.45,Sean,Ritter,Female,62,Lahore,481,Day,8,111,3,153.37,0.16
1479,5/20/2022,1584,264,1,7.96,245.74,Beauty,330,5/20/2022,6633,251,4,84.57,1479,5/20/2022,Thursday,February,2022,1309,Lisa,Haynes,Female,65,Islamabad,Pakistan,294,which,Home Decor,385,33.96,Paula,King,Male,41,Faisalabad,414,Day,5,268,5,414.98,0.3
1480,7/20/2015,3961,234,5,18.41,444.47,Electronics,342,7/20/2015,1436,253,9,216.85,1480,7/20/2015,Saturday,October,2003,4177,Calvin,Webb,Female,53,Karachi,Pakistan,250,red,Beauty,308,38.78,Jeffrey,Castro,Male,55,Faisalabad,483,Night,7,35,5,439.85,0.33
1481,6/14/2020,5601,288,10,42.25,247.86,Beauty,341,6/14/2020,3828,295,1,498.76,1481,6/14/2020,Sunday,August,1998,8839,Joseph,Hernandez,Male,18,Karachi,Pakistan,232,husband,Beauty,305,13.11,John,Larson,Male,32,Lahore,427,Day,11,17,3,528.54,0.4
1482,5/29/2018,4794,292,8,12.97,480.87,Beauty,392,5/29/2018,9128,225,8,383,1482,5/29/2018,Wednesday,February,1999,9452,James,Scott,Female,18,Islamabad,Pakistan,223,per,Electronics,359,42.98,Janet,Wagner,Male,30,Lahore,425,Day,11,66,1,598.58,0.47
1483,8/19/2014,9077,241,9,18.09,383.44,Beauty,332,8/19/2014,6413,270,7,314.01,1483,8/19/2014,Monday,January,2023,7341,Megan,Jones,Male,47,Islamabad,Pakistan,258,understand,Clothing,395,8.28,Laurie,Edwards,Female,22,Faisalabad,496,Night,12,206,10,212.72,0.31
1484,7/15/2020,5626,222,9,5.96,231.48,Home Decor,398,7/15/2020,9195,247,8,258.62,1484,7/15/2020,Thursday,April,1982,9396,Jason,Weaver,Male,20,Lahore,Pakistan,276,grow,Home Decor,338,34.36,James,Kelly,Male,49,Karachi,496,Day,11,363,7,769.16,0.12
1485,8/21/2017,9723,256,4,33.46,214.03,Beauty,306,8/21/2017,4956,240,4,259.87,1485,8/21/2017,Thursday,January,2011,5752,Robert,Carter,Male,46,Faisalabad,Pakistan,219,really,Beauty,372,40.47,Donald,Cox,Male,60,Faisalabad,413,Night,12,245,9,286.91,0.14
1486,2/21/2016,3909,222,2,8.09,349.8,Clothing,308,2/21/2016,1266,268,5,201.08,1486,2/21/2016,Tuesday,September,2020,7646,Mary,Drake,Male,41,Faisalabad,Pakistan,236,affect,Home Decor,358,32.4,Emma,Mason,Female,57,Islamabad,469,Day,9,242,8,299,0.34
1487,6/5/2016,2350,241,5,30.68,110.73,Clothing,330,6/5/2016,7844,207,3,485.32,1487,6/5/2016,Saturday,April,2020,1309,Roger,Brown,Male,59,Karachi,Pakistan,252,personal,Home Decor,306,5.42,Garrett,Mckenzie,Male,21,Lahore,400,Day,12,78,3,179.07,0.48
1488,3/8/2020,4172,210,9,44.2,437.21,Beauty,308,3/8/2020,1244,207,9,369.68,1488,3/8/2020,Sunday,November,1998,9466,Courtney,Russell,Male,48,Karachi,Pakistan,287,decide,Beauty,342,49.76,Cynthia,Ortega,Female,24,Lahore,455,Night,6,200,1,251.04,0.25
1489,3/18/2019,8685,287,6,20.61,290.63,Home Decor,362,3/18/2019,2692,229,5,479.04,1489,3/18/2019,Sunday,January,2012,1385,Maria,Mercado,Female,38,Karachi,Pakistan,256,subject,Home Decor,342,38.92,Stephen,Smith,Male,32,Faisalabad,428,Night,7,305,1,694.5,0.46
1490,4/8/2018,3531,225,7,38.71,220.97,Beauty,312,4/8/2018,7767,227,1,145.19,1490,4/8/2018,Monday,July,1970,9844,Jay,Wilson,Female,60,Karachi,Pakistan,227,eight,Beauty,375,24.69,John,Brown,Female,26,Islamabad,457,Night,12,354,10,817.67,0.26
1491,2/6/2020,4258,203,7,14.94,125.43,Clothing,386,2/6/2020,1779,264,1,282.79,1491,2/6/2020,Monday,February,1975,3446,Kelly,Young,Male,50,Karachi,Pakistan,275,though,Home Decor,348,10.08,Shannon,Bell,Male,60,Lahore,426,Night,10,50,4,522.02,0.24
1492,12/23/2017,7175,296,6,10.02,209.58,Electronics,321,12/23/2017,3903,226,4,284.94,1492,12/23/2017,Tuesday,December,1983,5189,Mallory,Willis,Female,68,Karachi,Pakistan,284,simple,Clothing,393,32.6,Lisa,Spencer,Male,50,Karachi,462,Night,4,14,9,546.38,0.22
1493,2/24/2020,6990,209,9,33.99,188.3,Beauty,341,2/24/2020,2984,272,2,130.19,1493,2/24/2020,Monday,October,2011,3418,Caleb,Cole,Female,34,Islamabad,Pakistan,295,commercial,Beauty,336,37.57,Erica,Gutierrez,Female,31,Lahore,416,Day,12,99,3,330.91,0.48
1494,9/7/2019,9977,258,6,26.82,491.26,Electronics,309,9/7/2019,7624,261,10,238.75,1494,9/7/2019,Saturday,December,2000,8894,Tanya,Thomas,Female,29,Lahore,Pakistan,215,floor,Clothing,355,21.03,Danielle,Morales,Male,57,Karachi,454,Night,4,364,7,485.51,0.21
1495,2/28/2017,8114,266,1,45.15,446.2,Clothing,385,2/28/2017,6257,296,10,189.14,1495,2/28/2017,Saturday,July,2016,6998,Patricia,Sanchez,Male,68,Islamabad,Pakistan,281,world,Home Decor,314,44.99,Patricia,Morris,Female,39,Karachi,482,Night,9,338,2,218.03,0.43
1496,6/9/2018,9776,255,8,29.72,190.19,Clothing,346,6/9/2018,5987,285,7,379,1496,6/9/2018,Saturday,July,1974,5270,Cody,Jacobs,Male,40,Lahore,Pakistan,289,idea,Home Decor,369,14.02,Tamara,Barrera,Female,26,Faisalabad,470,Night,7,298,5,881.68,0.47
1497,7/25/2021,8929,207,6,46.26,498.14,Electronics,370,7/25/2021,4641,271,1,161.35,1497,7/25/2021,Tuesday,April,1988,1295,Daniel,Brooks,Male,20,Karachi,Pakistan,246,technology,Electronics,377,41.13,Marissa,Williams,Female,34,Faisalabad,458,Day,4,9,10,902.86,0.15
1498,5/17/2015,2575,267,10,30.55,334.66,Home Decor,317,5/17/2015,4461,248,8,392.12,1498,5/17/2015,Thursday,June,1977,7740,Angela,Martinez,Male,42,Lahore,Pakistan,295,fast,Beauty,377,32.78,Scott,Roberts,Male,29,Islamabad,426,Day,7,237,2,896.32,0.17
1499,7/2/2018,4662,208,3,39,456.51,Electronics,337,7/2/2018,1367,287,8,314.09,1499,7/2/2018,Friday,November,2010,2115,Sarah,Johnson,Male,49,Lahore,Pakistan,254,kind,Electronics,384,13.2,Gina,Scott,Male,32,Karachi,434,Night,4,256,4,750.72,0.47
1500,9/29/2019,8071,257,2,20.43,409.57,Electronics,399,9/29/2019,4873,284,2,302.2,1500,9/29/2019,Wednesday,June,2001,9057,Patricia,Cooke,Female,36,Islamabad,Pakistan,228,president,Beauty,357,21.62,Alex,Yu,Male,66,Faisalabad,431,Day,6,325,2,703.32,0.4
1501,9/15/2015,8757,245,10,40.63,118.82,Electronics,360,9/15/2015,1061,299,5,434.23,1501,9/15/2015,Thursday,October,1986,2424,Pamela,Robles,Male,56,Lahore,Pakistan,200,southern,Home Decor,357,14.94,Janet,West,Male,24,Karachi,459,Night,11,255,9,561.34,0.45
1502,10/17/2015,1176,296,5,8.97,373.67,Clothing,377,10/17/2015,3973,246,8,382.13,1502,10/17/2015,Monday,May,2005,7617,Michael,Obrien,Male,34,Karachi,Pakistan,202,among,Electronics,360,15.22,Nicole,Collins,Female,65,Lahore,444,Day,11,334,9,874.04,0.26
1503,1/23/2018,8725,268,10,41.69,83.35,Home Decor,361,1/23/2018,4093,217,6,275.03,1503,1/23/2018,Friday,July,1974,1161,James,Hernandez,Male,57,Karachi,Pakistan,201,often,Beauty,337,5.13,Robert,Vega,Male,33,Islamabad,487,Day,4,71,10,294.74,0.26
1504,5/5/2021,3998,202,7,27.71,370.18,Electronics,342,5/5/2021,4788,202,1,132.55,1504,5/5/2021,Monday,January,2002,2105,Kayla,Bowman,Male,37,Karachi,Pakistan,273,create,Home Decor,385,41.63,Katherine,Baxter,Female,25,Islamabad,487,Day,12,51,1,999.35,0.32
1505,2/26/2017,6629,212,3,8.22,454.84,Electronics,351,2/26/2017,8118,227,2,233.75,1505,2/26/2017,Saturday,July,1998,2406,Lindsay,House,Male,62,Faisalabad,Pakistan,218,your,Clothing,370,40.96,Kimberly,Erickson,Female,38,Islamabad,469,Night,6,289,2,477.39,0.27
1506,2/18/2023,1878,212,5,20.94,301.41,Home Decor,300,2/18/2023,2876,275,8,260.27,1506,2/18/2023,Thursday,August,2004,3630,Rebecca,Tucker,Female,24,Faisalabad,Pakistan,290,few,Clothing,377,25.27,Austin,Obrien,Male,36,Lahore,450,Day,11,263,1,958.32,0.26
1507,11/22/2015,3704,287,5,45.17,162.06,Home Decor,334,11/22/2015,2142,271,1,411.4,1507,11/22/2015,Sunday,September,2001,1625,Abigail,Salas,Male,20,Lahore,Pakistan,203,democratic,Electronics,366,22.3,Manuel,Mckinney,Male,26,Islamabad,422,Night,10,121,7,482.07,0.26
1508,1/4/2021,3720,293,9,45.85,378.71,Beauty,359,1/4/2021,5925,238,8,364.5,1508,1/4/2021,Thursday,March,1978,6836,Jason,Buckley,Male,33,Lahore,Pakistan,238,moment,Home Decor,371,9.96,Joseph,Jones,Female,47,Karachi,458,Night,11,1,2,939.72,0.27
1509,1/7/2015,8742,256,3,7.93,94.06,Electronics,341,1/7/2015,1777,290,9,219.39,1509,1/7/2015,Friday,March,1986,9574,Nicole,Booth,Female,20,Lahore,Pakistan,285,tell,Clothing,370,7.41,Mary,Collins,Female,51,Karachi,477,Day,10,316,1,655.99,0.14
1510,11/8/2014,3868,286,4,39.68,382.02,Electronics,377,11/8/2014,2687,249,8,401.17,1510,11/8/2014,Monday,February,2016,9403,Daniel,Simmons,Female,50,Faisalabad,Pakistan,241,hot,Home Decor,330,24.46,Sarah,Manning,Female,52,Faisalabad,464,Day,4,43,2,599.19,0.16
1511,4/22/2015,3747,282,10,35.16,405.15,Beauty,353,4/22/2015,4436,203,4,443.18,1511,4/22/2015,Thursday,September,1993,8178,Gregory,Smith,Male,30,Islamabad,Pakistan,220,however,Clothing,363,43.03,Tina,Flores,Female,45,Islamabad,468,Day,4,4,2,549.06,0.4
1512,5/10/2018,4161,218,2,7.38,146.47,Electronics,356,5/10/2018,5935,206,8,260.22,1512,5/10/2018,Tuesday,August,2006,1769,Melissa,Mccoy,Female,51,Lahore,Pakistan,225,then,Beauty,331,47.39,Destiny,Cannon,Female,62,Islamabad,466,Night,10,256,2,485.49,0.2
1513,8/3/2015,9054,260,10,45,468.96,Electronics,396,8/3/2015,2029,274,5,68.45,1513,8/3/2015,Sunday,July,1981,2783,Joseph,Love,Female,59,Lahore,Pakistan,233,small,Beauty,392,7.4,Joseph,Martin,Female,55,Islamabad,427,Day,10,111,1,221.66,0.47
1514,11/23/2020,5731,243,10,12.45,478.29,Home Decor,340,11/23/2020,9852,274,4,73.17,1514,11/23/2020,Friday,February,2016,5519,Nicole,Edwards,Male,51,Karachi,Pakistan,271,itself,Beauty,304,18.15,Brandon,Garcia,Female,34,Faisalabad,401,Day,12,148,1,736.4,0.44
1515,10/30/2023,3882,244,9,24.25,256.07,Beauty,399,10/30/2023,3152,205,2,67.9,1515,10/30/2023,Wednesday,October,2002,4419,Isaiah,Hill,Male,35,Faisalabad,Pakistan,275,class,Clothing,312,26.63,Danielle,Robinson,Female,67,Lahore,408,Day,11,310,7,416.16,0.11
1516,4/30/2014,8741,257,9,10.45,290.87,Clothing,347,4/30/2014,8734,211,1,70.57,1516,4/30/2014,Friday,December,2014,5970,John,Tran,Male,33,Lahore,Pakistan,253,body,Electronics,301,35.19,Dustin,Mueller,Female,65,Karachi,443,Night,10,197,9,728.91,0.27
1517,11/25/2020,6761,200,2,5.09,171.01,Home Decor,337,11/25/2020,7380,242,5,419.34,1517,11/25/2020,Monday,January,1978,6534,Kelli,Vang,Male,22,Islamabad,Pakistan,212,air,Beauty,345,32.94,Joshua,Tyler,Female,57,Karachi,439,Night,4,78,1,140.82,0.13
1518,1/7/2023,9071,233,9,18.79,331.74,Home Decor,390,1/7/2023,3642,271,8,374.84,1518,1/7/2023,Saturday,September,2008,8882,Stephanie,Reed,Female,32,Faisalabad,Pakistan,246,key,Electronics,346,19.33,Carrie,Livingston,Male,67,Faisalabad,432,Day,11,327,5,448.9,0.39
1519,4/26/2023,1301,280,5,48.69,458.27,Electronics,378,4/26/2023,6061,216,1,278.66,1519,4/26/2023,Monday,April,1993,3595,Stacy,Phillips,Female,69,Karachi,Pakistan,279,police,Electronics,355,6.99,Sandra,Romero,Male,55,Karachi,427,Day,8,184,6,228.21,0.12
1520,9/3/2017,3007,254,7,49.54,496.85,Home Decor,313,9/3/2017,6385,267,8,137.4,1520,9/3/2017,Thursday,June,2004,9456,Shelby,Brown,Male,44,Karachi,Pakistan,241,sound,Home Decor,398,28.36,Charles,Sherman,Female,42,Karachi,415,Night,4,209,2,313.01,0.29
1521,9/8/2019,7437,202,9,31.48,158.49,Electronics,327,9/8/2019,9281,216,10,263.65,1521,9/8/2019,Sunday,July,2021,9898,Jimmy,Jones,Female,57,Islamabad,Pakistan,215,list,Beauty,330,15.6,Deborah,Brown,Female,69,Lahore,429,Day,4,47,2,721.64,0.45
1522,11/26/2023,7957,241,8,14.68,426.06,Beauty,345,11/26/2023,5422,213,4,154.74,1522,11/26/2023,Friday,June,1983,5325,Joel,Parks,Male,18,Faisalabad,Pakistan,289,pull,Electronics,349,15.06,James,Powell,Female,53,Faisalabad,490,Day,7,365,9,178.19,0.47
1523,8/12/2019,8377,231,9,23.26,167.46,Beauty,324,8/12/2019,7430,289,7,180.9,1523,8/12/2019,Thursday,April,1972,3345,Isabel,Sosa,Male,23,Islamabad,Pakistan,273,right,Home Decor,391,42.81,Ryan,Brooks,Male,32,Faisalabad,443,Day,8,101,4,925.8,0.2
1524,5/23/2019,8522,233,6,14.49,333.19,Electronics,336,5/23/2019,4021,206,2,309.74,1524,5/23/2019,Sunday,October,2001,8159,Sandy,Smith,Female,26,Karachi,Pakistan,260,consumer,Electronics,395,8.45,Lisa,Zuniga,Female,51,Lahore,485,Night,6,282,6,660.07,0.31
1525,1/15/2024,2780,253,3,30.65,276.11,Clothing,353,1/15/2024,5610,236,4,250.63,1525,1/15/2024,Wednesday,October,2018,7844,Michael,Vang,Female,29,Karachi,Pakistan,239,front,Electronics,377,5.59,Amy,Ross,Male,21,Lahore,474,Night,12,48,2,843.36,0.43
1526,10/18/2021,5598,247,9,6.23,398.14,Electronics,301,10/18/2021,3745,274,4,292.71,1526,10/18/2021,Monday,November,2007,3087,Matthew,Sullivan,Male,69,Faisalabad,Pakistan,279,morning,Home Decor,394,13.5,Kimberly,Smith,Female,62,Islamabad,470,Night,4,315,6,317.77,0.16
1527,2/26/2021,2413,214,2,30.74,258.48,Home Decor,388,2/26/2021,5335,280,3,209.29,1527,2/26/2021,Thursday,September,1998,2508,Autumn,Dixon,Female,21,Islamabad,Pakistan,274,trial,Electronics,362,40.02,Lisa,Daugherty,Female,19,Faisalabad,440,Night,10,344,3,774.82,0.37
1528,12/12/2018,3332,232,1,30.02,419.14,Clothing,395,12/12/2018,2646,266,7,348.29,1528,12/12/2018,Friday,September,2016,9389,Toni,Johnson,Male,69,Islamabad,Pakistan,245,important,Clothing,376,44.76,Allison,Fernandez,Male,21,Karachi,425,Night,4,10,9,221.28,0.49
1529,11/29/2018,8826,226,8,28.98,163.49,Home Decor,348,11/29/2018,3075,295,8,304.44,1529,11/29/2018,Friday,September,1974,4275,Francisco,Henry,Female,69,Lahore,Pakistan,217,purpose,Beauty,362,36.74,Eric,Thompson,Male,58,Lahore,476,Day,4,82,7,818.45,0.46
1530,12/28/2023,3567,258,5,6.76,218.17,Home Decor,354,12/28/2023,6812,231,4,218.43,1530,12/28/2023,Monday,April,2012,1054,Kurt,Villanueva,Female,43,Lahore,Pakistan,237,friend,Beauty,322,21.05,Kathy,Harris,Female,40,Faisalabad,425,Day,9,296,7,649.02,0.42
1531,6/19/2014,9861,261,10,40.55,416.45,Home Decor,353,6/19/2014,1564,205,7,68.63,1531,6/19/2014,Tuesday,January,1971,1342,Heather,Davis,Male,37,Lahore,Pakistan,205,wear,Beauty,333,41.71,Nicole,Strickland,Male,42,Faisalabad,492,Day,10,244,2,245.15,0.11
1532,11/23/2018,3458,233,6,21.08,425.95,Beauty,355,11/23/2018,9768,220,6,309.48,1532,11/23/2018,Tuesday,March,2012,8318,Timothy,Saunders,Male,60,Karachi,Pakistan,292,owner,Clothing,378,14.7,Kyle,Santos,Male,50,Karachi,472,Day,4,287,5,698.67,0.36
1533,2/14/2015,1412,285,5,23,328.34,Home Decor,305,2/14/2015,1548,202,3,346.01,1533,2/14/2015,Sunday,February,2007,7884,James,Bates,Male,23,Faisalabad,Pakistan,223,method,Beauty,377,5.94,Danielle,Johnson,Female,58,Islamabad,403,Day,6,329,7,996.92,0.35
1534,1/23/2015,4088,219,4,43.54,385.77,Electronics,317,1/23/2015,1135,237,6,442.55,1534,1/23/2015,Monday,December,2017,6138,Kenneth,Butler,Male,24,Faisalabad,Pakistan,272,without,Electronics,319,38.24,Andrew,Lambert,Male,57,Lahore,457,Day,6,328,3,517.76,0.44
1535,11/1/2022,2160,249,1,49.45,370.95,Home Decor,362,11/1/2022,7031,255,2,171.24,1535,11/1/2022,Friday,May,1970,4481,Jonathan,Munoz,Female,24,Karachi,Pakistan,297,quickly,Beauty,372,31.48,Lori,Villa,Female,64,Faisalabad,491,Night,7,44,4,159.38,0.46
1536,2/26/2016,4587,229,5,31.35,483.09,Beauty,364,2/26/2016,1933,288,9,349.35,1536,2/26/2016,Wednesday,December,1994,8274,Robert,Delgado,Female,37,Karachi,Pakistan,286,station,Electronics,352,31.16,Alexander,Jones,Male,19,Lahore,420,Night,7,161,6,110.32,0.16
1537,7/4/2015,7241,238,10,43.57,382.59,Home Decor,337,7/4/2015,6361,230,2,313.04,1537,7/4/2015,Monday,May,1972,7253,Ray,Wall,Male,41,Islamabad,Pakistan,243,onto,Clothing,361,12.22,Connie,Lowery,Female,45,Karachi,417,Night,6,37,9,450.99,0.38
1538,10/28/2016,1643,228,5,8.09,363.77,Home Decor,306,10/28/2016,1864,252,6,78.48,1538,10/28/2016,Tuesday,September,2013,3265,Anthony,Hull,Male,44,Faisalabad,Pakistan,255,we,Electronics,380,47.76,Hannah,Byrd,Female,49,Karachi,457,Night,8,342,4,936.87,0.29
1539,12/7/2019,7488,209,10,13.7,66.78,Clothing,324,12/7/2019,9452,256,4,449.67,1539,12/7/2019,Friday,February,1992,2199,Anna,Walker,Male,53,Faisalabad,Pakistan,205,black,Home Decor,369,31.06,David,Martinez,Male,58,Karachi,414,Day,9,144,2,357.46,0.29
1540,7/22/2019,5555,281,9,26.94,226.27,Electronics,312,7/22/2019,2337,290,6,134.63,1540,7/22/2019,Sunday,September,1980,1309,Holly,Sanders,Male,64,Lahore,Pakistan,225,audience,Electronics,376,33.88,Duane,Thomas,Female,68,Lahore,450,Night,12,362,6,545.03,0.11
1541,11/21/2018,9828,288,3,5.24,445.16,Clothing,305,11/21/2018,5999,254,6,417.98,1541,11/21/2018,Tuesday,December,2002,1519,Chloe,Brown,Male,30,Islamabad,Pakistan,210,hold,Electronics,346,46.78,Joseph,Rodriguez,Male,61,Karachi,418,Day,7,159,5,777.15,0.49
1542,1/16/2022,2119,255,4,22.06,406.57,Beauty,307,1/16/2022,4842,284,10,283.64,1542,1/16/2022,Thursday,April,1989,1302,Michelle,Valdez,Male,56,Karachi,Pakistan,235,writer,Beauty,367,33.96,Brandon,Shannon,Male,40,Karachi,482,Day,11,80,7,962.39,0.43
1543,7/13/2020,3586,290,1,21.09,497.52,Home Decor,373,7/13/2020,5745,212,1,118.15,1543,7/13/2020,Tuesday,December,2010,3963,Mark,Frost,Female,47,Lahore,Pakistan,241,senior,Clothing,313,44.66,Brenda,Russell,Female,49,Lahore,498,Day,7,185,7,374.83,0.23
1544,5/1/2019,5694,231,8,7.89,495.02,Beauty,345,5/1/2019,4060,231,6,358.34,1544,5/1/2019,Friday,August,2014,9415,Peter,Hernandez,Male,25,Karachi,Pakistan,272,network,Clothing,304,47.88,Diane,Williams,Female,33,Islamabad,470,Night,11,168,9,827.82,0.49
1545,8/15/2021,7457,226,10,49.73,178.2,Clothing,392,8/15/2021,2760,205,4,194.93,1545,8/15/2021,Sunday,October,2008,8866,Shaun,Hughes,Male,26,Karachi,Pakistan,256,that,Electronics,340,11.03,Jennifer,Wilkins,Female,56,Faisalabad,494,Day,10,363,2,797.93,0.27
1546,8/23/2019,2891,274,7,48.64,66.17,Clothing,343,8/23/2019,6202,279,9,238.44,1546,8/23/2019,Wednesday,October,2019,2785,Paul,Ross,Male,28,Faisalabad,Pakistan,287,between,Beauty,342,9.3,Thomas,Leonard,Female,52,Lahore,498,Day,10,363,1,507.7,0.3
1547,1/10/2022,8101,207,10,24.16,371.18,Beauty,360,1/10/2022,8914,267,6,437.83,1547,1/10/2022,Thursday,March,1996,5652,Christine,Allen,Male,33,Karachi,Pakistan,233,special,Home Decor,333,15,Matthew,Richardson,Female,36,Islamabad,438,Night,4,131,6,630.97,0.28
1548,12/17/2017,6520,229,9,25.86,73.02,Beauty,347,12/17/2017,2049,255,1,305.89,1548,12/17/2017,Sunday,November,2019,3415,Susan,Reeves,Female,51,Islamabad,Pakistan,260,general,Electronics,328,44.56,Michelle,Shepherd,Male,39,Faisalabad,486,Day,5,40,3,878.66,0.28
1549,10/27/2016,7828,237,3,26.31,51.63,Clothing,312,10/27/2016,9787,217,3,484.7,1549,10/27/2016,Monday,September,1976,8993,Brett,Barnes,Male,46,Lahore,Pakistan,237,situation,Home Decor,327,24.77,Kathleen,Colon,Female,25,Lahore,425,Night,4,129,9,384.29,0.33
1550,7/29/2022,2559,274,3,32.13,257.83,Clothing,386,7/29/2022,1829,236,7,137.21,1550,7/29/2022,Saturday,September,2001,7542,Richard,Green,Male,45,Karachi,Pakistan,235,plan,Beauty,393,19.16,Katrina,Harrell,Male,51,Lahore,497,Night,8,42,7,303.64,0.23
1551,11/18/2017,4970,230,3,34.96,459.98,Electronics,312,11/18/2017,4535,279,9,363.35,1551,11/18/2017,Wednesday,January,2020,7823,Andrew,Smith,Male,70,Lahore,Pakistan,237,your,Beauty,379,5.06,Charles,Berry,Male,30,Karachi,408,Night,12,38,2,908.66,0.5
1552,1/31/2019,1052,278,6,30.57,93.5,Electronics,344,1/31/2019,3420,284,7,348.08,1552,1/31/2019,Sunday,August,1994,7278,Jose,Pennington,Female,20,Karachi,Pakistan,272,reality,Clothing,350,20.73,Alejandro,Lewis,Male,39,Karachi,431,Day,6,126,9,724.43,0.33
1553,6/19/2017,8659,246,9,38.08,95.25,Beauty,350,6/19/2017,7345,256,2,429.48,1553,6/19/2017,Tuesday,May,1979,5445,Krystal,Davis,Male,67,Islamabad,Pakistan,202,pattern,Beauty,317,16.74,Nicole,Good,Male,28,Islamabad,491,Night,12,74,4,575.84,0.21
1554,2/21/2020,6272,282,7,44.09,131.86,Electronics,329,2/21/2020,8101,243,2,252.82,1554,2/21/2020,Tuesday,July,2018,9227,Tiffany,Johnson,Female,28,Faisalabad,Pakistan,241,happen,Beauty,384,29.91,Amy,Jones,Female,42,Faisalabad,420,Day,10,321,9,886.64,0.46
1555,7/12/2023,5118,262,5,11.51,288.37,Electronics,344,7/12/2023,3968,273,8,57.28,1555,7/12/2023,Monday,August,2020,8098,Ruth,Krause,Male,70,Islamabad,Pakistan,202,family,Electronics,343,26.01,Suzanne,Wright,Female,31,Islamabad,423,Day,4,121,9,153.46,0.15
1556,8/6/2021,8835,294,5,22.02,201,Home Decor,316,8/6/2021,2750,234,7,284.48,1556,8/6/2021,Tuesday,February,1997,8069,Douglas,Garrett,Female,42,Faisalabad,Pakistan,227,production,Home Decor,358,37.9,Karla,Obrien,Male,70,Karachi,475,Night,7,47,7,104.85,0.4
1557,2/5/2017,6178,243,10,42.22,232.23,Electronics,361,2/5/2017,3268,245,3,454.68,1557,2/5/2017,Friday,April,2002,3320,Matthew,Thompson,Female,47,Faisalabad,Pakistan,276,themselves,Home Decor,378,17.17,Austin,Lynch,Male,29,Islamabad,436,Day,5,175,3,946.44,0.23
1558,5/31/2016,9076,230,8,7.93,64.56,Clothing,375,5/31/2016,1595,265,7,474.97,1558,5/31/2016,Tuesday,December,1997,1248,Frank,Gray,Male,42,Faisalabad,Pakistan,291,strategy,Beauty,381,11.29,Aaron,Mahoney,Male,70,Faisalabad,460,Day,5,344,4,849.13,0.38
1559,4/27/2020,2017,201,7,20.12,268.46,Electronics,372,4/27/2020,4263,255,4,413.92,1559,4/27/2020,Thursday,May,2001,4917,Samantha,Henry,Male,62,Lahore,Pakistan,242,travel,Clothing,362,39.34,Joshua,Brown,Male,55,Islamabad,439,Night,4,13,5,629.58,0.38
1560,5/4/2023,3697,223,4,22.12,371.38,Clothing,338,5/4/2023,9647,297,8,368.65,1560,5/4/2023,Saturday,September,2011,3935,James,Nolan,Male,23,Faisalabad,Pakistan,264,whatever,Electronics,323,46.2,Amanda,Knight,Male,65,Lahore,475,Night,5,230,3,511.38,0.29
1561,1/22/2015,2053,228,8,30,207.67,Electronics,340,1/22/2015,5293,263,9,108.39,1561,1/22/2015,Monday,October,1983,6697,Nicole,Mcdaniel,Male,40,Lahore,Pakistan,263,trouble,Electronics,324,48.12,Dawn,Osborne,Male,18,Karachi,454,Night,7,118,8,712.78,0.21
